Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,id
GPU,01G-P4-2751-KR,EVGA,EVGA GTX 750 1GB Dual-Link,249,14.7,66662,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162,2436
GPU,01G-P4-2753-KR,EVGA,EVGA GTX 750 1GB Dual-Link SC,249,14.7,66662,https://gpu.userbenchmark.com/Nvidia-GTX-750/Rating/3162,2437
GPU,,AMD,RX Vega 11 (Ryzen iGPU),250,14.5,44235,https://gpu.userbenchmark.com/SpeedTest/401440/AMD-RadeonTM-RX-Vega-11-Graphics,2438
GPU,,Nvidia,GTX 850M,251,14.4,13931,https://gpu.userbenchmark.com/SpeedTest/9138/NVIDIA-GeForce-GTX-850M,2439
GPU,,Nvidia,GTX 460 v2,252,14.2,664,https://gpu.userbenchmark.com/SpeedTest/9101/NVIDIA-GeForce-GTX-460-v2,2440
GPU,,AMD,RX 550,253,14.1,79894,https://gpu.userbenchmark.com/AMD-RX-550/Rating/3925,2441
GPU,,Nvidia,GTX 650-Ti,254,14.1,36698,https://gpu.userbenchmark.com/Nvidia-GTX-650-Ti/Rating/2189,2442
GPU,,Intel,Iris Xe,255,14.1,144774,https://gpu.userbenchmark.com/SpeedTest/1268515/IntelR-IrisR-Xe-Graphics,2443
GPU,,Nvidia,GTX 950M,256,14,38813,https://gpu.userbenchmark.com/SpeedTest/27713/NVIDIA-GeForce-GTX-950M,2444
GPU,,Nvidia,GTX 560,257,13.8,23273,https://gpu.userbenchmark.com/Nvidia-GTX-560/Rating/3155,2445
GPU,,AMD,FirePro V7900 (FireGL V),258,13.8,595,https://gpu.userbenchmark.com/SpeedTest/9001/AMD-FirePro-V7900-FireGL-V,2446
GPU,,Nvidia,GeForce MX250,259,13.7,8806,https://gpu.userbenchmark.com/SpeedTest/762458/NVIDIA-GeForce-MX250,2447
GPU,,Nvidia,MX150-0,260,13.7,29453,https://gpu.userbenchmark.com/SpeedTest/332822/NVIDIA-GeForce-MX150,2448
GPU,,Nvidia,GT 1030,261,13.6,185384,https://gpu.userbenchmark.com/SpeedTest/283726/NVIDIA-GeForce-GT-1030,2449
GPU,,Intel,Iris Pro 580 (Mobile Skylake),262,13.4,776,https://gpu.userbenchmark.com/SpeedTest/132950/IntelR-IrisTM-Pro-Graphics-580,2450
GPU,,Nvidia,Quadro K1200,263,13.3,4005,https://gpu.userbenchmark.com/SpeedTest/28490/NVIDIA-Quadro-K1200,2451
GPU,,AMD,HD 5830,264,12.9,2946,https://gpu.userbenchmark.com/SpeedTest/8247/AMD-Radeon-HD-5800,2452
GPU,,Nvidia,GTX 765M,265,12.9,7023,https://gpu.userbenchmark.com/SpeedTest/7742/NVIDIA-GeForce-GTX-765M,2453
GPU,,Nvidia,GTX 465,266,12.8,1390,https://gpu.userbenchmark.com/SpeedTest/8000/NVIDIA-GeForce-GTX-465,2454
GPU,,AMD,RX Vega 8 4000 (iGPU),267,12.7,162082,https://gpu.userbenchmark.com/SpeedTest/1005641/AMD-RadeonTM-Graphics,2455
GPU,,AMD,Radeon HD 8760,268,12.7,204,https://gpu.userbenchmark.com/SpeedTest/12506/AMD-Radeon-HD-8760,2456
GPU,,Nvidia,GeForce GTX 580M,269,12.7,434,https://gpu.userbenchmark.com/SpeedTest/7757/NVIDIA-GeForce-GTX-580M,2457
GPU,,Nvidia,Quadro K4000,270,12.5,11114,https://gpu.userbenchmark.com/SpeedTest/7730/NVIDIA-Quadro-K4000,2458
GPU,,Nvidia,GTX 675M,271,12.2,994,https://gpu.userbenchmark.com/SpeedTest/8829/NVIDIA-GeForce-GTX-675M,2459
GPU,,AMD,HD 7770,272,12.1,38053,https://gpu.userbenchmark.com/SpeedTest/7710/AMD-Radeon-HD-7700,2460
GPU,,Nvidia,GTX 460,273,12.1,31648,https://gpu.userbenchmark.com/Nvidia-GTX-460/Rating/2167,2461
GPU,,AMD,HD 6850,274,12.1,31600,https://gpu.userbenchmark.com/SpeedTest/7743/AMD-Radeon-HD-6800,2462
GPU,,Nvidia,GeForce GTX 295 (SLI Disabled),275,11.8,1059,https://gpu.userbenchmark.com/SpeedTest/7987/NVIDIA-GeForce-GTX-295,2463
GPU,,Nvidia,Quadro K4000M,276,11.7,631,https://gpu.userbenchmark.com/SpeedTest/8941/NVIDIA-Quadro-K4000M,2464
GPU,,AMD,R7 250X,277,11.6,12863,https://gpu.userbenchmark.com/SpeedTest/8719/AMD-Radeon-R7-200,2465
GPU,,Nvidia,GTX 670MX,278,11.6,2325,https://gpu.userbenchmark.com/SpeedTest/7874/NVIDIA-GeForce-GTX-670MX,2466
GPU,,ATI,HD 4890,279,11.5,127,https://gpu.userbenchmark.com/SpeedTest/7789/ATI-Radeon-HD-4800,2467
GPU,,Nvidia,GeForce GTX 555,280,11.5,717,https://gpu.userbenchmark.com/SpeedTest/10555/NVIDIA-GeForce--GTX-555,2468
GPU,,ATI,Radeon HD 5700,281,11.4,22,https://gpu.userbenchmark.com/SpeedTest/15646/ATI-Radeon-HD-5700-Series,2469
GPU,,Nvidia,GeForce GTX 560 SE,282,11.4,1809,https://gpu.userbenchmark.com/SpeedTest/10488/NVIDIA-GeForce-GTX-560-SE,2470
GPU,,Nvidia,GeForce GTX 485M,283,11.3,63,https://gpu.userbenchmark.com/SpeedTest/10025/NVIDIA-GeForce-GTX-485M,2471
GPU,,Nvidia,Quadro K3100M,284,10.8,2978,https://gpu.userbenchmark.com/SpeedTest/8639/NVIDIA-Quadro-K3100M,2472
GPU,,Asus,EAH6770,285,10.8,107,https://gpu.userbenchmark.com/SpeedTest/7880/ASUS-EAH6770,2473
GPU,,AMD,RX Vega 10 (Ryzen iGPU),286,10.7,570,https://gpu.userbenchmark.com/SpeedTest/432559/AMD-RadeonTM-Vega-10-Mobile-Graphics,2474
GPU,,AMD,HD 6970M,287,10.7,1595,https://gpu.userbenchmark.com/SpeedTest/8552/AMD-Radeon-HD-6900M,2475
GPU,,Nvidia,GTX 760M,288,10.7,1775,https://gpu.userbenchmark.com/SpeedTest/9587/NVIDIA-GeForce-GTX-760M,2476
GPU,,AMD,HD 6790,289,10.7,4043,https://gpu.userbenchmark.com/SpeedTest/8056/AMD-Radeon-HD-6700,2477
GPU,,Nvidia,Quadro K620,290,10.7,16214,https://gpu.userbenchmark.com/Nvidia-Quadro-K620/Rating/2840,2478
GPU,,Nvidia,MX150-2,291,10.7,5332,https://gpu.userbenchmark.com/SpeedTest/309890/NVIDIA-GeForce-MX150,2479
